State,Coordinates
Haryana,"{'Latitude': 28.5874, 'Longitude': 77.7782}"
Haryana,"{'Latitude': 28.4043, 'Longitude': 77.8551}"
Haryana,"{'Latitude': 28.7041, 'Longitude': 77.1902}"
Haryana,"{'Latitude': 27.2387, 'Longitude': 76.6106}"
Haryana,"{'Latitude': 28.6884, 'Longitude': 77.135}"
Haryana,"{'Latitude': 28.8976, 'Longitude': 76.5894}"
Haryana,"{'Latitude': 28.3501, 'Longitude': 77.393}"
Haryana,"{'Latitude': 28.4634, 'Longitude': 77.0234}"
Haryana,"{'Latitude': 29.1463, 'Longitude': 77.6072}"
Haryana,"{'Latitude': 28.8358, 'Longitude': 78.2433}"
Haryana,"{'Latitude': 27.5872, 'Longitude': 76.0774}"
Haryana,"{'Latitude': 26.06, 'Longitude': 77.3606}"
Haryana,"{'Latitude': 28.7029, 'Longitude': 77.1328}"
Haryana,"{'Latitude': 28.1401, 'Longitude': 77.3355}"
Haryana,"{'Latitude': 28.5761, 'Longitude': 77.0281}"
Haryana,"{'Latitude': 29.3793, 'Longitude': 78.1388}"
Haryana,"{'Latitude': 28.608, 'Longitude': 76.6487}"
Haryana,"{'Latitude': 27.8808, 'Longitude': 77.1487}"
Haryana,"{'Latitude': 27.0182, 'Longitude': 77.1703}"
Haryana,"{'Latitude': 27.8968, 'Longitude': 76.2768}"
Haryana,"{'Latitude': 28.6267, 'Longitude': 77.3756}"
Haryana,"{'Latitude': 27.8866, 'Longitude': 78.0702}"
Haryana,"{'Latitude': 27.2012, 'Longitude': 77.954}"
Haryana,"{'Latitude': 28.0787, 'Longitude': 76.5541}"
Haryana,"{'Latitude': 28.4576, 'Longitude': 77.0264}"
Haryana,"{'Latitude': 28.8561, 'Longitude': 77.5911}"
Haryana,"{'Latitude': 28.5728, 'Longitude': 77.4404}"
Haryana,"{'Latitude': 28.6474, 'Longitude': 77.337}"
Haryana,"{'Latitude': 27.887, 'Longitude': 78.0734}"
Haryana,"{'Latitude': 29.1244, 'Longitude': 77.707}"
Haryana,"{'Latitude': 28.4746, 'Longitude': 77.5093}"
Haryana,"{'Latitude': 28.5866, 'Longitude': 77.4017}"
Haryana,"{'Latitude': 27.0378, 'Longitude': 76.5811}"
Haryana,"{'Latitude': 28.8028, 'Longitude': 76.6887}"
Haryana,"{'Latitude': 28.8668, 'Longitude': 77.7571}"
Haryana,"{'Latitude': 28.5613, 'Longitude': 77.0018}"
Haryana,"{'Latitude': 27.8977, 'Longitude': 77.1021}"
Haryana,"{'Latitude': 28.3317, 'Longitude': 77.3285}"
Haryana,"{'Latitude': 28.8789, 'Longitude': 76.9134}"
Haryana,"{'Latitude': 27.3535, 'Longitude': 76.1478}"
Haryana,"{'Latitude': 28.6586, 'Longitude': 77.1244}"
Haryana,"{'Latitude': 28.6123, 'Longitude': 76.6454}"
Haryana,"{'Latitude': 28.2356, 'Longitude': 77.2045}"
Haryana,"{'Latitude': 29.3994, 'Longitude': 77.2168}"
Haryana,"{'Latitude': 28.1904, 'Longitude': 76.6181}"
Haryana,"{'Latitude': 28.2491, 'Longitude': 77.0682}"
Haryana,"{'Latitude': 28.7309, 'Longitude': 77.1594}"
Haryana,"{'Latitude': 29.4658, 'Longitude': 77.7093}"
Haryana,"{'Latitude': 28.6284, 'Longitude': 77.0826}"
Haryana,"{'Latitude': 28.7138, 'Longitude': 77.0785}"
Haryana,"{'Latitude': 28.6157, 'Longitude': 77.0398}"
Haryana,"{'Latitude': 26.7324, 'Longitude': 77.0299}"
Haryana,"{'Latitude': 27.6997, 'Longitude': 76.1962}"
Haryana,"{'Latitude': 28.6942, 'Longitude': 77.3155}"
Haryana,"{'Latitude': 28.5794, 'Longitude': 77.0785}"
Haryana,"{'Latitude': 27.567, 'Longitude': 76.6183}"
Haryana,"{'Latitude': 28.8006, 'Longitude': 76.1428}"
Haryana,"{'Latitude': 26.6981, 'Longitude': 77.901}"
Haryana,"{'Latitude': 27.7848, 'Longitude': 76.9454}"
Haryana,"{'Latitude': 28.3339, 'Longitude': 76.3036}"
Haryana,"{'Latitude': 27.8564, 'Longitude': 76.9672}"
Haryana,"{'Latitude': 27.0482, 'Longitude': 76.927}"
Haryana,"{'Latitude': 28.0719, 'Longitude': 76.5772}"
Haryana,"{'Latitude': 28.1084, 'Longitude': 77.0337}"
Haryana,"{'Latitude': 28.565, 'Longitude': 77.241}"
Haryana,"{'Latitude': 28.6387, 'Longitude': 77.093}"
Haryana,"{'Latitude': 28.3925, 'Longitude': 77.3028}"
Haryana,"{'Latitude': 28.6303, 'Longitude': 77.2514}"
Haryana,"{'Latitude': 28.5737, 'Longitude': 76.464}"
Haryana,"{'Latitude': 28.8304, 'Longitude': 76.9815}"
Haryana,"{'Latitude': 28.7077, 'Longitude': 77.1843}"
Haryana,"{'Latitude': 27.7079, 'Longitude': 78.0812}"
Haryana,"{'Latitude': 28.5699, 'Longitude': 77.3627}"
Haryana,"{'Latitude': 28.6946, 'Longitude': 77.3156}"
Haryana,"{'Latitude': 27.9891, 'Longitude': 77.1867}"
Haryana,"{'Latitude': 26.4705, 'Longitude': 76.9501}"
Haryana,"{'Latitude': 28.4983, 'Longitude': 77.238}"
Haryana,"{'Latitude': 28.4526, 'Longitude': 77.0195}"
Haryana,"{'Latitude': 28.5576, 'Longitude': 77.1727}"
Haryana,"{'Latitude': 28.4117, 'Longitude': 77.3136}"
Haryana,"{'Latitude': 28.5209, 'Longitude': 77.2061}"
Haryana,"{'Latitude': 28.6672, 'Longitude': 77.1215}"
Haryana,"{'Latitude': 28.7028, 'Longitude': 77.2748}"
Haryana,"{'Latitude': 27.8826, 'Longitude': 77.2187}"
Haryana,"{'Latitude': 28.7979, 'Longitude': 76.1328}"
Haryana,"{'Latitude': 28.5679, 'Longitude': 77.2417}"
Haryana,"{'Latitude': 28.9894, 'Longitude': 77.0234}"
Haryana,"{'Latitude': 28.5596, 'Longitude': 77.2568}"
Haryana,"{'Latitude': 28.5939, 'Longitude': 76.2742}"
Haryana,"{'Latitude': 28.696, 'Longitude': 77.2161}"
Haryana,"{'Latitude': 28.5954, 'Longitude': 77.1363}"
Haryana,"{'Latitude': 29.1527, 'Longitude': 76.9307}"
Haryana,"{'Latitude': 28.0444, 'Longitude': 77.2374}"
Haryana,"{'Latitude': 28.6457, 'Longitude': 77.1995}"
Haryana,"{'Latitude': 28.4045, 'Longitude': 77.8551}"
Haryana,"{'Latitude': 27.138, 'Longitude': 77.5891}"
Haryana,"{'Latitude': 27.0139, 'Longitude': 76.5844}"
Haryana,"{'Latitude': 28.528, 'Longitude': 77.9779}"
Haryana,"{'Latitude': 28.664, 'Longitude': 77.144}"
Haryana,"{'Latitude': 28.4755, 'Longitude': 77.0449}"
Haryana,"{'Latitude': 28.6667, 'Longitude': 77.3161}"
Haryana,"{'Latitude': 28.9866, 'Longitude': 77.0208}"
Haryana,"{'Latitude': 28.0433, 'Longitude': 77.2318}"
Haryana,"{'Latitude': 29.0683, 'Longitude': 76.9751}"
Haryana,"{'Latitude': 29.2534, 'Longitude': 78.0008}"
Haryana,"{'Latitude': 28.5675, 'Longitude': 77.1849}"
Haryana,"{'Latitude': 28.7005, 'Longitude': 77.2711}"
Haryana,"{'Latitude': 28.0646, 'Longitude': 77.0596}"
Haryana,"{'Latitude': 28.351, 'Longitude': 77.5511}"
Haryana,"{'Latitude': 28.9597, 'Longitude': 77.6147}"
Haryana,"{'Latitude': 28.6662, 'Longitude': 77.088}"
Haryana,"{'Latitude': 28.0744, 'Longitude': 77.1409}"
Haryana,"{'Latitude': 26.9467, 'Longitude': 77.9412}"
Haryana,"{'Latitude': 26.9993, 'Longitude': 76.4825}"
Haryana,"{'Latitude': 28.7351, 'Longitude': 77.1144}"
Haryana,"{'Latitude': 28.6703, 'Longitude': 77.1022}"
Haryana,"{'Latitude': 28.6574, 'Longitude': 77.3631}"
Haryana,"{'Latitude': 28.585, 'Longitude': 77.1918}"
Haryana,"{'Latitude': 28.0457, 'Longitude': 77.2336}"
Haryana,"{'Latitude': 28.9974, 'Longitude': 77.8124}"
Haryana,"{'Latitude': 27.967, 'Longitude': 77.4908}"
Haryana,"{'Latitude': 27.9811, 'Longitude': 77.1124}"
Haryana,"{'Latitude': 27.4816, 'Longitude': 76.8662}"
Haryana,"{'Latitude': 28.4212, 'Longitude': 77.3217}"
Haryana,"{'Latitude': 28.1733, 'Longitude': 77.3717}"
Haryana,"{'Latitude': 26.917, 'Longitude': 76.6876}"
Haryana,"{'Latitude': 28.4032, 'Longitude': 77.306}"
Haryana,"{'Latitude': 28.9173, 'Longitude': 77.807}"
Haryana,"{'Latitude': 28.621, 'Longitude': 77.0608}"
Haryana,"{'Latitude': 28.8964, 'Longitude': 76.5839}"
Haryana,"{'Latitude': 28.1055, 'Longitude': 76.2533}"
Haryana,"{'Latitude': 28.222, 'Longitude': 77.4408}"
Haryana,"{'Latitude': 28.8063, 'Longitude': 76.1345}"
Haryana,"{'Latitude': 28.6935, 'Longitude': 77.0902}"
Haryana,"{'Latitude': 28.6425, 'Longitude': 77.2703}"
Haryana,"{'Latitude': 28.405, 'Longitude': 77.3728}"
Haryana,"{'Latitude': 28.9572, 'Longitude': 77.3361}"
Haryana,"{'Latitude': 28.7152, 'Longitude': 77.1216}"
Haryana,"{'Latitude': 28.0361, 'Longitude': 77.0137}"
Haryana,"{'Latitude': 28.7301, 'Longitude': 76.9475}"
Haryana,"{'Latitude': 28.2124, 'Longitude': 77.4982}"
Haryana,"{'Latitude': 28.5058, 'Longitude': 77.1833}"
Haryana,"{'Latitude': 28.6951, 'Longitude': 77.1789}"
Haryana,"{'Latitude': 28.5594, 'Longitude': 77.2136}"
Haryana,"{'Latitude': 26.7045, 'Longitude': 77.8928}"
Haryana,"{'Latitude': 28.3908, 'Longitude': 76.9104}"
Haryana,"{'Latitude': 28.676, 'Longitude': 77.2632}"
Haryana,"{'Latitude': 28.6175, 'Longitude': 77.1118}"
Haryana,"{'Latitude': 28.3542, 'Longitude': 76.9693}"
Haryana,"{'Latitude': 27.9186, 'Longitude': 77.0018}"
Haryana,"{'Latitude': 28.603, 'Longitude': 77.0237}"
Haryana,"{'Latitude': 28.6394, 'Longitude': 77.0764}"
Haryana,"{'Latitude': 28.5946, 'Longitude': 76.2753}"
Haryana,"{'Latitude': 28.6503, 'Longitude': 77.1609}"
Haryana,"{'Latitude': 28.1016, 'Longitude': 77.218}"
Haryana,"{'Latitude': 26.7922, 'Longitude': 76.7367}"
Haryana,"{'Latitude': 28.0396, 'Longitude': 76.97}"
Haryana,"{'Latitude': 27.8679, 'Longitude': 77.3619}"
Haryana,"{'Latitude': 28.6265, 'Longitude': 77.4352}"
Haryana,"{'Latitude': 28.5011, 'Longitude': 77.2005}"
Haryana,"{'Latitude': 28.7001, 'Longitude': 77.2584}"
Haryana,"{'Latitude': 26.7859, 'Longitude': 76.6688}"
Haryana,"{'Latitude': 28.1853, 'Longitude': 77.1007}"
Haryana,"{'Latitude': 27.4425, 'Longitude': 77.6089}"
Haryana,"{'Latitude': 27.4425, 'Longitude': 78.1156}"
Haryana,"{'Latitude': 27.0871, 'Longitude': 77.9948}"
Haryana,"{'Latitude': 28.6365, 'Longitude': 77.1833}"
Haryana,"{'Latitude': 28.7933, 'Longitude': 77.1411}"
Haryana,"{'Latitude': 28.4964, 'Longitude': 77.1844}"
Haryana,"{'Latitude': 28.3587, 'Longitude': 76.9211}"
Haryana,"{'Latitude': 28.4963, 'Longitude': 77.0212}"
Haryana,"{'Latitude': 28.2441, 'Longitude': 76.9935}"
Haryana,"{'Latitude': 28.4135, 'Longitude': 76.8598}"
Haryana,"{'Latitude': 28.0534, 'Longitude': 77.1256}"
Haryana,"{'Latitude': 28.6059, 'Longitude': 77.2049}"
Haryana,"{'Latitude': 28.5042, 'Longitude': 77.3019}"
Haryana,"{'Latitude': 27.652, 'Longitude': 77.3333}"
Haryana,"{'Latitude': 27.7833, 'Longitude': 76.9897}"
Haryana,"{'Latitude': 28.6961, 'Longitude': 77.0958}"
Haryana,"{'Latitude': 28.6304, 'Longitude': 77.0824}"
Haryana,"{'Latitude': 28.559, 'Longitude': 77.2292}"
Haryana,"{'Latitude': 26.9993, 'Longitude': 76.087}"
Haryana,"{'Latitude': 28.4312, 'Longitude': 77.2962}"
Haryana,"{'Latitude': 28.5665, 'Longitude': 77.2}"
Haryana,"{'Latitude': 28.1325, 'Longitude': 77.0653}"
Haryana,"{'Latitude': 27.9066, 'Longitude': 77.2059}"
Haryana,"{'Latitude': 28.5224, 'Longitude': 76.1561}"
Haryana,"{'Latitude': 28.245, 'Longitude': 76.9544}"
Haryana,"{'Latitude': 28.6694, 'Longitude': 76.9242}"
Haryana,"{'Latitude': 28.2414, 'Longitude': 76.9879}"
Haryana,"{'Latitude': 29.0008, 'Longitude': 78.2135}"
Haryana,"{'Latitude': 28.0878, 'Longitude': 77.1008}"
Haryana,"{'Latitude': 28.4668, 'Longitude': 76.5694}"
Haryana,"{'Latitude': 29.3216, 'Longitude': 77.2769}"
Haryana,"{'Latitude': 29.3523, 'Longitude': 76.9746}"
Haryana,"{'Latitude': 27.0548, 'Longitude': 76.1614}"
Haryana,"{'Latitude': 28.58, 'Longitude': 77.1407}"
Haryana,"{'Latitude': 28.7058, 'Longitude': 76.0405}"
Haryana,"{'Latitude': 28.5696, 'Longitude': 77.1599}"
Haryana,"{'Latitude': 29.039, 'Longitude': 77.9291}"
Haryana,"{'Latitude': 28.6969, 'Longitude': 77.2817}"
Haryana,"{'Latitude': 28.4368, 'Longitude': 77.2024}"
Haryana,"{'Latitude': 29.4897, 'Longitude': 77.6941}"
Haryana,"{'Latitude': 28.0512, 'Longitude': 76.1083}"
Haryana,"{'Latitude': 28.6916, 'Longitude': 77.1578}"
Haryana,"{'Latitude': 29.0119, 'Longitude': 77.7688}"
Haryana,"{'Latitude': 27.0511, 'Longitude': 76.6501}"
Haryana,"{'Latitude': 27.7523, 'Longitude': 77.0476}"
Haryana,"{'Latitude': 28.8552, 'Longitude': 76.3607}"
Haryana,"{'Latitude': 27.884, 'Longitude': 76.0436}"
Haryana,"{'Latitude': 29.1295, 'Longitude': 77.0155}"
Haryana,"{'Latitude': 26.9907, 'Longitude': 76.5424}"
Haryana,"{'Latitude': 28.5719, 'Longitude': 76.9085}"
Haryana,"{'Latitude': 28.1415, 'Longitude': 77.0207}"
Haryana,"{'Latitude': 28.9552, 'Longitude': 77.4482}"
Haryana,"{'Latitude': 28.4045, 'Longitude': 77.294}"
Haryana,"{'Latitude': 28.5735, 'Longitude': 77.1524}"
Haryana,"{'Latitude': 28.9522, 'Longitude': 76.6387}"
Haryana,"{'Latitude': 28.2129, 'Longitude': 76.9537}"
Haryana,"{'Latitude': 28.7122, 'Longitude': 77.1512}"
Haryana,"{'Latitude': 28.6071, 'Longitude': 76.9846}"
Haryana,"{'Latitude': 28.3371, 'Longitude': 77.193}"
Haryana,"{'Latitude': 27.1089, 'Longitude': 77.3132}"
Haryana,"{'Latitude': 27.1561, 'Longitude': 78.1136}"
Haryana,"{'Latitude': 27.9821, 'Longitude': 77.1145}"
Haryana,"{'Latitude': 28.1706, 'Longitude': 76.9458}"
Haryana,"{'Latitude': 27.1046, 'Longitude': 76.3324}"
Haryana,"{'Latitude': 28.3262, 'Longitude': 77.3206}"
Haryana,"{'Latitude': 28.6866, 'Longitude': 76.8993}"
Haryana,"{'Latitude': 29.2204, 'Longitude': 77.6504}"
Haryana,"{'Latitude': 28.45, 'Longitude': 77.0424}"
Haryana,"{'Latitude': 28.6311, 'Longitude': 77.2738}"
Haryana,"{'Latitude': 27.4217, 'Longitude': 77.2347}"
Haryana,"{'Latitude': 28.1136, 'Longitude': 77.1156}"
Haryana,"{'Latitude': 28.0734, 'Longitude': 77.0997}"
Haryana,"{'Latitude': 29.1682, 'Longitude': 76.346}"
Haryana,"{'Latitude': 28.3592, 'Longitude': 77.0365}"
Haryana,"{'Latitude': 27.8485, 'Longitude': 77.3071}"
Haryana,"{'Latitude': 29.011, 'Longitude': 77.6888}"
Haryana,"{'Latitude': 27.3981, 'Longitude': 76.3142}"
Haryana,"{'Latitude': 28.5152, 'Longitude': 77.2978}"
Haryana,"{'Latitude': 27.4733, 'Longitude': 77.7513}"
Haryana,"{'Latitude': 28.2053, 'Longitude': 77.3073}"
Haryana,"{'Latitude': 28.9662, 'Longitude': 77.9774}"
Haryana,"{'Latitude': 27.3576, 'Longitude': 77.6512}"
Haryana,"{'Latitude': 28.1748, 'Longitude': 76.9147}"
Haryana,"{'Latitude': 28.3223, 'Longitude': 77.3183}"
Haryana,"{'Latitude': 28.9759, 'Longitude': 77.9336}"
Haryana,"{'Latitude': 26.5019, 'Longitude': 78.0021}"
Haryana,"{'Latitude': 28.6646, 'Longitude': 77.2083}"
Haryana,"{'Latitude': 29.1019, 'Longitude': 77.2706}"
Haryana,"{'Latitude': 28.1958, 'Longitude': 76.6122}"
Haryana,"{'Latitude': 28.1935, 'Longitude': 78.2074}"
Haryana,"{'Latitude': 28.942, 'Longitude': 77.2161}"
Haryana,"{'Latitude': 28.4494, 'Longitude': 77.5284}"
Haryana,"{'Latitude': 28.4104, 'Longitude': 77.8498}"
Haryana,"{'Latitude': 28.6039, 'Longitude': 77.1067}"
Haryana,"{'Latitude': 28.5408, 'Longitude': 77.3876}"
Haryana,"{'Latitude': 28.7062, 'Longitude': 77.1109}"
Haryana,"{'Latitude': 28.3558, 'Longitude': 76.9377}"
Haryana,"{'Latitude': 28.2282, 'Longitude': 76.6102}"
Haryana,"{'Latitude': 28.8967, 'Longitude': 76.5917}"
Haryana,"{'Latitude': 27.5531, 'Longitude': 77.7923}"
Haryana,"{'Latitude': 28.5366, 'Longitude': 77.1313}"
Haryana,"{'Latitude': 29.4738, 'Longitude': 77.5661}"
Haryana,"{'Latitude': 28.8383, 'Longitude': 78.2476}"
Haryana,"{'Latitude': 28.5752, 'Longitude': 77.2295}"
Haryana,"{'Latitude': 28.4533, 'Longitude': 77.0506}"
Haryana,"{'Latitude': 27.8856, 'Longitude': 78.0731}"
Haryana,"{'Latitude': 28.9653, 'Longitude': 77.7411}"
Haryana,"{'Latitude': 28.6939, 'Longitude': 76.9411}"
Haryana,"{'Latitude': 28.5594, 'Longitude': 77.2568}"
Haryana,"{'Latitude': 28.6172, 'Longitude': 77.0792}"
Haryana,"{'Latitude': 28.3813, 'Longitude': 77.2978}"
Haryana,"{'Latitude': 29.1229, 'Longitude': 77.7463}"
Haryana,"{'Latitude': 28.6379, 'Longitude': 77.2898}"
Haryana,"{'Latitude': 27.4797, 'Longitude': 76.7482}"
Haryana,"{'Latitude': 29.1469, 'Longitude': 77.6195}"
Haryana,"{'Latitude': 28.7003, 'Longitude': 77.1452}"
Haryana,"{'Latitude': 27.5866, 'Longitude': 76.0759}"
Haryana,"{'Latitude': 29.4555, 'Longitude': 77.7209}"
Haryana,"{'Latitude': 28.6018, 'Longitude': 76.6596}"
Haryana,"{'Latitude': 26.9294, 'Longitude': 76.6842}"
Haryana,"{'Latitude': 26.9474, 'Longitude': 76.8229}"
Haryana,"{'Latitude': 28.7078, 'Longitude': 77.1849}"
Haryana,"{'Latitude': 27.9679, 'Longitude': 77.4878}"
Haryana,"{'Latitude': 27.7904, 'Longitude': 77.4395}"
Haryana,"{'Latitude': 26.698, 'Longitude': 77.9008}"
Haryana,"{'Latitude': 28.8991, 'Longitude': 77.8944}"
Haryana,"{'Latitude': 27.1557, 'Longitude': 77.5635}"
Haryana,"{'Latitude': 28.7024, 'Longitude': 77.1475}"
Haryana,"{'Latitude': 26.6551, 'Longitude': 77.4032}"
Haryana,"{'Latitude': 28.6375, 'Longitude': 77.2853}"
Haryana,"{'Latitude': 27.1257, 'Longitude': 77.5557}"
Haryana,"{'Latitude': 26.9302, 'Longitude': 77.455}"
Haryana,"{'Latitude': 26.9, 'Longitude': 76.3343}"
Haryana,"{'Latitude': 28.797, 'Longitude': 78.2628}"
Haryana,"{'Latitude': 28.8021, 'Longitude': 76.1345}"
Haryana,"{'Latitude': 26.4838, 'Longitude': 76.7334}"
Haryana,"{'Latitude': 26.9641, 'Longitude': 77.4253}"
Haryana,"{'Latitude': 27.9884, 'Longitude': 76.5038}"
Haryana,"{'Latitude': 27.8863, 'Longitude': 78.071}"
Haryana,"{'Latitude': 27.042, 'Longitude': 77.2101}"
Haryana,"{'Latitude': 27.5349, 'Longitude': 76.6765}"
Haryana,"{'Latitude': 28.4608, 'Longitude': 77.0326}"
Haryana,"{'Latitude': 28.5878, 'Longitude': 77.2506}"
Haryana,"{'Latitude': 28.572, 'Longitude': 77.4385}"
Haryana,"{'Latitude': 27.1825, 'Longitude': 77.0007}"
Haryana,"{'Latitude': 28.6419, 'Longitude': 77.2955}"
Haryana,"{'Latitude': 27.5397, 'Longitude': 76.7445}"
Haryana,"{'Latitude': 27.4245, 'Longitude': 77.0937}"
Haryana,"{'Latitude': 27.197, 'Longitude': 78.0045}"
Haryana,"{'Latitude': 26.5024, 'Longitude': 77.9942}"
Haryana,"{'Latitude': 28.398, 'Longitude': 77.3544}"
Haryana,"{'Latitude': 27.2436, 'Longitude': 76.5638}"
Haryana,"{'Latitude': 27.2042, 'Longitude': 77.9546}"
Haryana,"{'Latitude': 28.402, 'Longitude': 77.2625}"
Haryana,"{'Latitude': 27.7046, 'Longitude': 76.4806}"
Haryana,"{'Latitude': 27.435, 'Longitude': 76.6863}"
Haryana,"{'Latitude': 28.9609, 'Longitude': 77.0948}"
Haryana,"{'Latitude': 28.7062, 'Longitude': 77.2219}"
Haryana,"{'Latitude': 28.2624, 'Longitude': 76.1408}"
Haryana,"{'Latitude': 27.7799, 'Longitude': 76.4481}"
Haryana,"{'Latitude': 26.6023, 'Longitude': 76.7291}"
Haryana,"{'Latitude': 26.9666, 'Longitude': 77.3725}"
Haryana,"{'Latitude': 27.222, 'Longitude': 76.4598}"
Haryana,"{'Latitude': 28.735, 'Longitude': 77.7759}"
Haryana,"{'Latitude': 27.0425, 'Longitude': 76.5707}"
Haryana,"{'Latitude': 27.086, 'Longitude': 77.2534}"
Haryana,"{'Latitude': 28.3867, 'Longitude': 77.3065}"
Haryana,"{'Latitude': 28.6461, 'Longitude': 77.1188}"
Haryana,"{'Latitude': 28.1936, 'Longitude': 78.206}"
Haryana,"{'Latitude': 27.8004, 'Longitude': 77.1732}"
Haryana,"{'Latitude': 27.5423, 'Longitude': 76.2731}"
Haryana,"{'Latitude': 28.4522, 'Longitude': 77.5059}"
Haryana,"{'Latitude': 28.5902, 'Longitude': 77.0632}"
Haryana,"{'Latitude': 27.146, 'Longitude': 76.8357}"
Haryana,"{'Latitude': 28.5652, 'Longitude': 77.1674}"
Haryana,"{'Latitude': 28.0347, 'Longitude': 76.2589}"
Haryana,"{'Latitude': 27.0852, 'Longitude': 76.9002}"
Haryana,"{'Latitude': 28.5354, 'Longitude': 77.0566}"
Haryana,"{'Latitude': 26.7481, 'Longitude': 77.7098}"
Haryana,"{'Latitude': 29.2865, 'Longitude': 77.4735}"
Haryana,"{'Latitude': 27.8914, 'Longitude': 76.2911}"
Haryana,"{'Latitude': 28.646, 'Longitude': 77.2101}"
Haryana,"{'Latitude': 28.7431, 'Longitude': 77.7403}"
Haryana,"{'Latitude': 28.6847, 'Longitude': 77.2824}"
Haryana,"{'Latitude': 28.8305, 'Longitude': 77.5705}"
Haryana,"{'Latitude': 27.423, 'Longitude': 77.0963}"
Haryana,"{'Latitude': 28.431, 'Longitude': 77.296}"
Haryana,"{'Latitude': 29.3638, 'Longitude': 77.0123}"
Haryana,"{'Latitude': 27.7046, 'Longitude': 78.0805}"
Haryana,"{'Latitude': 27.2623, 'Longitude': 77.6874}"
Haryana,"{'Latitude': 27.1634, 'Longitude': 76.9264}"
Haryana,"{'Latitude': 26.7081, 'Longitude': 77.6757}"
Haryana,"{'Latitude': 26.8281, 'Longitude': 77.6743}"
Haryana,"{'Latitude': 27.1553, 'Longitude': 76.8528}"
Haryana,"{'Latitude': 26.9008, 'Longitude': 77.7797}"
Haryana,"{'Latitude': 28.5558, 'Longitude': 77.5525}"
Haryana,"{'Latitude': 28.5462, 'Longitude': 77.3836}"
Haryana,"{'Latitude': 27.6361, 'Longitude': 77.7133}"
Haryana,"{'Latitude': 28.5339, 'Longitude': 77.091}"
Haryana,"{'Latitude': 26.7417, 'Longitude': 77.1688}"
Haryana,"{'Latitude': 28.8799, 'Longitude': 76.9115}"
Haryana,"{'Latitude': 27.1571, 'Longitude': 77.4793}"
Haryana,"{'Latitude': 26.7814, 'Longitude': 78.0566}"
Haryana,"{'Latitude': 28.7504, 'Longitude': 77.1979}"
Haryana,"{'Latitude': 29.09, 'Longitude': 77.7113}"
Haryana,"{'Latitude': 27.6853, 'Longitude': 77.3265}"
Haryana,"{'Latitude': 28.1431, 'Longitude': 77.6383}"
Haryana,"{'Latitude': 26.9813, 'Longitude': 76.2845}"
Haryana,"{'Latitude': 28.6453, 'Longitude': 77.1802}"
Haryana,"{'Latitude': 27.0589, 'Longitude': 76.8928}"
Haryana,"{'Latitude': 26.9094, 'Longitude': 76.2656}"
Haryana,"{'Latitude': 28.7133, 'Longitude': 77.1726}"
Haryana,"{'Latitude': 28.4786, 'Longitude': 77.1294}"
Haryana,"{'Latitude': 28.532, 'Longitude': 77.9808}"
Haryana,"{'Latitude': 28.3955, 'Longitude': 77.3059}"
Haryana,"{'Latitude': 27.2245, 'Longitude': 77.3709}"
Haryana,"{'Latitude': 28.631, 'Longitude': 77.1381}"
Haryana,"{'Latitude': 26.8219, 'Longitude': 76.8434}"
Haryana,"{'Latitude': 28.0328, 'Longitude': 77.2794}"
Haryana,"{'Latitude': 28.523, 'Longitude': 77.2145}"
Haryana,"{'Latitude': 28.2055, 'Longitude': 76.8244}"
Haryana,"{'Latitude': 28.2135, 'Longitude': 76.9537}"
Haryana,"{'Latitude': 28.6517, 'Longitude': 77.195}"
Haryana,"{'Latitude': 26.7759, 'Longitude': 77.7454}"
Haryana,"{'Latitude': 26.7004, 'Longitude': 77.8962}"
Haryana,"{'Latitude': 28.5954, 'Longitude': 77.0419}"
Haryana,"{'Latitude': 27.7093, 'Longitude': 77.9398}"
Haryana,"{'Latitude': 26.8247, 'Longitude': 77.0083}"
Haryana,"{'Latitude': 29.2489, 'Longitude': 76.8593}"
Haryana,"{'Latitude': 28.614, 'Longitude': 77.2928}"
Haryana,"{'Latitude': 28.6545, 'Longitude': 77.31}"
Haryana,"{'Latitude': 27.046, 'Longitude': 76.5732}"
Haryana,"{'Latitude': 28.6299, 'Longitude': 77.0763}"
Haryana,"{'Latitude': 29.0305, 'Longitude': 77.6776}"
Haryana,"{'Latitude': 26.5492, 'Longitude': 77.4173}"
Haryana,"{'Latitude': 26.6947, 'Longitude': 77.8552}"
Haryana,"{'Latitude': 28.7671, 'Longitude': 77.9998}"
Haryana,"{'Latitude': 27.5034, 'Longitude': 77.0022}"
Haryana,"{'Latitude': 29.0756, 'Longitude': 77.7258}"
Haryana,"{'Latitude': 27.7889, 'Longitude': 76.7835}"
Haryana,"{'Latitude': 26.8757, 'Longitude': 76.9448}"
Haryana,"{'Latitude': 26.7419, 'Longitude': 76.7366}"
Haryana,"{'Latitude': 27.6107, 'Longitude': 77.0867}"
Haryana,"{'Latitude': 28.9657, 'Longitude': 77.7416}"
Haryana,"{'Latitude': 27.0991, 'Longitude': 76.6961}"
Haryana,"{'Latitude': 28.7319, 'Longitude': 77.786}"
Haryana,"{'Latitude': 27.1291, 'Longitude': 76.4948}"
Haryana,"{'Latitude': 27.8923, 'Longitude': 76.291}"
Haryana,"{'Latitude': 27.6134, 'Longitude': 76.6917}"
Haryana,"{'Latitude': 28.3932, 'Longitude': 76.5924}"
